幸い,さいわい,3rdGrade91.png,3rdGrade91.mp3
県立,けんりつ,3rdGrade92.png,3rdGrade92.mp3
文庫,ぶんこ,3rdGrade93.png,3rdGrade93.mp3
方向,ほうこう,3rdGrade94.png,3rdGrade94.mp3
幸運,こううん,3rdGrade95.png,3rdGrade95.mp3
番号,ばんごう,3rdGrade96.png,3rdGrade96.mp3
空港,くうこう,3rdGrade97.png,3rdGrade97.mp3
根気,こんき,3rdGrade98.png,3rdGrade98.mp3
研究,けんきゅう,3rdGrade99.png,3rdGrade99.mp3
文化祭,ぶんかさい,3rdGrade100.png,3rdGrade100.mp3
死ぼう,しぼう,3rdGrade101.png,3rdGrade101.mp3
仕える,つかえる,3rdGrade102.png,3rdGrade102.mp3
死ぬ,しぬ,3rdGrade103.png,3rdGrade103.mp3
使う,つかう,3rdGrade104.png,3rdGrade104.mp3
始める,はじめる,3rdGrade105.png,3rdGrade105.mp3
持つ,もつ,3rdGrade106.png,3rdGrade106.mp3
次,つぎ,3rdGrade107.png,3rdGrade107.mp3
詩,し,3rdGrade108.png,3rdGrade108.mp3
持さん,じさん,3rdGrade109.png,3rdGrade109.mp3
次ぐ,つぐ,3rdGrade110.png,3rdGrade110.mp3
仕事,しごと,3rdGrade111.png,3rdGrade111.mp3
歯科,しか,3rdGrade112.png,3rdGrade112.mp3
使用,しよう,3rdGrade113.png,3rdGrade113.mp3
開始,かいし,3rdGrade114.png,3rdGrade114.mp3
指名,しめい,3rdGrade115.png,3rdGrade115.mp3
大事,だいじ,3rdGrade116.png,3rdGrade116.mp3
目次,もくじ,3rdGrade117.png,3rdGrade117.mp3
歯車,はぐるま,3rdGrade118.png,3rdGrade118.mp3
親指,おやゆび,3rdGrade119.png,3rdGrade119.mp3
入学式,にゅうがくしき,3rdGrade120.png,3rdGrade120.mp3
実けん,じっけん,3rdGrade121.png,3rdGrade121.mp3
取る,とる,3rdGrade122.png,3rdGrade122.mp3
守る,まもる,3rdGrade123.png,3rdGrade123.mp3
写しん,しゃしん,3rdGrade124.png,3rdGrade124.mp3
あま酒,あまざけ,3rdGrade125.png,3rdGrade125.mp3
実る,みのる,3rdGrade126.png,3rdGrade126.mp3
主な,おもな,3rdGrade127.png,3rdGrade127.mp3
受けん,じゅけん,3rdGrade128.png,3rdGrade128.mp3
写す,うつす,3rdGrade129.png,3rdGrade129.mp3
拾う,ひろう,3rdGrade130.png,3rdGrade130.mp3
終える,おえる,3rdGrade131.png,3rdGrade131.mp3
主語,しゅご,3rdGrade132.png,3rdGrade132.mp3
九州,きゅうしゅう,3rdGrade133.png,3rdGrade133.mp3
木の実,きのみ,3rdGrade134.png,3rdGrade134.mp3
終点,しゅうてん,3rdGrade135.png,3rdGrade135.mp3
作者,さくしゃ,3rdGrade136.png,3rdGrade136.mp3
取ざい,しゅざい,3rdGrade137.png,3rdGrade137.mp3
悪者,わるもの,3rdGrade138.png,3rdGrade138.mp3
酒屋,さかや,3rdGrade139.png,3rdGrade139.mp3
受ける,うける,3rdGrade140.png,3rdGrade140.mp3
宿題,しゅくだい,3rdGrade141.png,3rdGrade141.mp3
きゅう助,きゅうじょ,3rdGrade142.png,3rdGrade142.mp3
習う,ならう,3rdGrade143.png,3rdGrade143.mp3
消ぼう車,しょうぼうしゃ,3rdGrade144.png,3rdGrade144.mp3
重ねる,かさねる,3rdGrade145.png,3rdGrade145.mp3
昭わ,しょうわ,3rdGrade146.png,3rdGrade146.mp3
集まる,あつまる,3rdGrade147.png,3rdGrade147.mp3
住む,すむ,3rdGrade148.png,3rdGrade148.mp3
重い,おもい,3rdGrade149.png,3rdGrade149.mp3
暑い,あつい,3rdGrade150.png,3rdGrade150.mp3
消える,きえる,3rdGrade151.png,3rdGrade151.mp3
文集,ぶんしゅう,3rdGrade152.png,3rdGrade152.mp3
住所,じゅうしょ,3rdGrade153.png,3rdGrade153.mp3
消す,けす,3rdGrade154.png,3rdGrade154.mp3
暑中,しょちゅう,3rdGrade155.png,3rdGrade155.mp3
宿屋,やどや,3rdGrade156.png,3rdGrade156.mp3
助ける,たすける,3rdGrade157.png,3rdGrade157.mp3
学習,がくしゅう,3rdGrade158.png,3rdGrade158.mp3
台所,だいどころ,3rdGrade159.png,3rdGrade159.mp3
商店がい,しょうてんがい,3rdGrade160.png,3rdGrade160.mp3
ゆう勝,ゆうしょう,3rdGrade161.png,3rdGrade161.mp3
植える,うえる,3rdGrade162.png,3rdGrade162.mp3
申し込む,もうしこむ,3rdGrade163.png,3rdGrade163.mp3
世の中,よのなか,3rdGrade164.png,3rdGrade164.mp3
乗車,じょうしゃ,3rdGrade165.png,3rdGrade165.mp3
身長,しんちょう,3rdGrade166.png,3rdGrade166.mp3
二十一世き,にじゅういっせいき,3rdGrade167.png,3rdGrade167.mp3
神話,しんわ,3rdGrade168.png,3rdGrade168.mp3
乗る,のる,3rdGrade169.png,3rdGrade169.mp3
写真,しゃしん,3rdGrade170.png,3rdGrade170.mp3
勝つ,かつ,3rdGrade171.png,3rdGrade171.mp3
深海,しんかい,3rdGrade172.png,3rdGrade172.mp3
植物,しょくぶつ,3rdGrade173.png,3rdGrade173.mp3
行進,こうしん,3rdGrade174.png,3rdGrade174.mp3
真っ暗,まっくら,3rdGrade175.png,3rdGrade175.mp3
身近,みぢか,3rdGrade176.png,3rdGrade176.mp3
深い,ふかい,3rdGrade177.png,3rdGrade177.mp3
神社,じんじゃ,3rdGrade178.png,3rdGrade178.mp3
進む,すすむ,3rdGrade179.png,3rdGrade179.mp3
文章,ぶんしょう,3rdGrade180.png,3rdGrade180.mp3
相だん,そうだん,3rdGrade181.png,3rdGrade181.mp3
整理,せいり,3rdGrade182.png,3rdGrade182.mp3
ほう送,ほうそう,3rdGrade183.png,3rdGrade183.mp3
昔話,むかしばなし,3rdGrade184.png,3rdGrade184.mp3
はん対,はんたい,3rdGrade185.png,3rdGrade185.mp3
全員,ぜんいん,3rdGrade186.png,3rdGrade186.mp3
整える,ととのえる,3rdGrade187.png,3rdGrade187.mp3
休息,きゅうそく,3rdGrade188.png,3rdGrade188.mp3
全く,まったく,3rdGrade189.png,3rdGrade189.mp3
高速,こうそく,3rdGrade190.png,3rdGrade190.mp3
送る,おくる,3rdGrade191.png,3rdGrade191.mp3
家族,かぞく,3rdGrade192.png,3rdGrade192.mp3
ため息,ためいき,3rdGrade193.png,3rdGrade193.mp3
他人,たにん,3rdGrade194.png,3rdGrade194.mp3
全て,すべて,3rdGrade195.png,3rdGrade195.mp3
打者,だしゃ,3rdGrade196.png,3rdGrade196.mp3
速い,はやい,3rdGrade197.png,3rdGrade197.mp3
相手,あいて,3rdGrade198.png,3rdGrade198.mp3
打つ,うつ,3rdGrade199.png,3rdGrade199.mp3
感想文,かんそうぶん,3rdGrade200.png,3rdGrade200.mp3
代ひょう,だいひょう,3rdGrade201.png,3rdGrade201.mp3
期待,きたい,3rdGrade202.png,3rdGrade202.mp3
柱,はしら,3rdGrade203.png,3rdGrade203.mp3
題名,だいめい,3rdGrade204.png,3rdGrade204.mp3
交代,こうたい,3rdGrade205.png,3rdGrade205.mp3
